#,tweet,sector,Pricing,Appointments,Medical Staff,Customer Service,Emergency Services
11347,"@KKESHKSA جهود واضحة مذكورة ومشكورة،، وفقكم الله وكتب أجركم.",public,3,3,3,1,3
11348,@KKESHKSA   ترا مرضى العيون معهم مرافقين😀 ركزوا بالأخطاء الإملائيه بلوحاتكم. تحياتي لكم ولجهودكم وتنفانيكم في خدمة مرضاكم  https://t.co/HDJxWXaWIK,public,3,3,3,0,3
11349,@KKESHKSA @SaudiMOH @tfrabiah @SaudiMOH937  مستشفى الملك خالد التخصصي للعيون  صرح طبي يدعو للفخر لكن يوجد بعض الملاحظات أتمنى بأن تلقى تجاوب لتواكب رؤية المملكة 2030 وهي تحديث الأجهزة الموجوده بالمستشفى كونها قديمة جداً وكراسي الإنتظار متهالكه وغير مريحة والجميع مستاء منها.,public,3,3,3,0,3
11350,"@KKESHKSA  بعد الشكر على الخدمات الراقية والمجهودات الجبارة وتضحيات طاقم العمل، أود إضافة ملاحظة حول افتقاد الشعور بالأمان رغم كل الخطوات الاحترازية المتخذة في الخيمة الخارجية المقامة لاستقبال مواعيد المراجعة، لطول ساعات الانتظار داخل ذلك المحيط المغلق التي تستدعي القلق والانصراف",public,3,0,3,0,3
11351,@KKESHKSA  اشهد الله انكم تقدمون افضل الخدمات هذا ما لمسته ولكن خروج موظفي المواعيد قبل انتهاء المرضى هذا ما حز في انفسنا ورايتكم بيضاء,public,3,0,3,1,3
11352,@KKESHKSA  كل شئ رائع في المستشفى الخدمات النظافة حسن التعامل ولكن يبقى طول الانتظار من الساعة ١٢ ظهراًحتى كتابة  التغريدة وانا في العيادات,public,3,0,3,1,3
11353,@ksumedicalcity دكتور عرفان عرفه  احترافيه واهتمام,public,3,3,1,3,3
11354,@ksumedicalcity @ialshaygy  ما شاء الله .. بارك الله في جهودكم ..,public,3,3,3,1,3
11355,@ksumedicalcity @ialshaygy ماشاء الله… بمثلكم نفتخر… كفوء…🇸🇦🇸🇦🇸🇦,public,3,3,3,3,3
11356,@ksumedicalcity ما شاء الله تبارك الله ولا هي غريبه عليهم  هؤلاء هم عماد الوطن بيض الله وجيههم,public,3,3,3,1,3
11357,@ksumedicalcity من افضل العيادات ساعدوني الله يجزاهم خير في علاج ولدي علي نطق بطلاقه لازالت اذكرهم بالخير وكان الدكتور سعردي واظنه حجازي بس مايحضرني اسمه وكلما تذكرت علاجهم لولدي دعيت للطاقم كله .,public,3,3,1,1,3
11358,@ksumedicalcity تستأهل كل خير حبيبي واخوي وولد عمتي فخورون بك وسعيدون بكل ترقية وتكليف لك فأنت أيادي بيضاء في كل موقع تعمل فيه🌹,public,3,3,3,3,3
11359,@ksumedicalcity @fawzi_aljassir والله مليووون شكرا لهذا الصرح الوطني العظيم شهاده حق ولكل العاملين بجناح 54,public,3,3,1,1,3
11360,@ksumedicalcity @_KSU عمل عظيم يستحق الثناء,public,3,3,3,3,3
11361,@ksumedicalcity من افضل القرارات حفاظا على عدم انتشار الوباء,public,3,3,3,1,3
11362,"@ksumedicalcity ماشاءالله تبارك الله الدكتور فوزي غني عن التعريف ، انجازاته سابقته . الله يحفظه ويبارك فيه 🌹",public,3,3,1,3,3
11363,@ksumedicalcity عسى الله ينفع بكم ويجزاكم كل خير.. د. فوزي ممن يشار إليهم بالبنان في تخصصه لعلمه وتواضعه ودماثة خلقه,public,3,3,1,3,3
11364,"@ksumedicalcity @osagrus ماشاء الله تبارك الله ،،دكتور اسامه دايماً مبدع ونفخر فيه ❤️وخير من تعاملت معه",public,3,3,1,3,3
11365,@ksumedicalcity ما شاء الله تبارك الله. الله يقويكم. الدكتور صالح وزملاؤه نفتخر بهم واسأل الله ان يحفظهم اجمعين.,public,3,3,1,3,3
11366,"@ksumedicalcity يستاهل @sleep_bahammam ، علم من أعلام الطب في مجاله. ♥️",public,3,3,1,3,3
11367,@ksumedicalcity الحمدلله يارب ربي يديم الصحة ع الجميع وفخورين بكم,public,3,3,3,3,3
11368,@ksumedicalcity فخورين بكم,public,3,3,3,3,3
11369,"@ksumedicalcity الحمد لله رب العالمين، بيض الله وجيهكم",public,3,3,3,3,3
11370,@ksumedicalcity @_KSU شكرا لكم جميعا على ماقدمتموه,public,3,3,3,1,3
11371,@ksumedicalcity فخورين جدًا فيكم الله يوفقكم🇸🇦🇸🇦🇸🇦,public,3,3,3,3,3
11372,"@ksumedicalcity بارك الله جهودهم، والحمد لله على سلامة المريض",public,3,3,3,3,3
11373,"@ksumedicalcity الحمد لله على سلامته، و فخورين جدا بالكادر الطبي و الأطباء في #المدينة_الطبية_الجامعية",public,3,3,1,3,3
11374,@ksumedicalcity @sleep_bahammam ما شاء الله تبارك الرحمن  البروف أحمد قدوة  وفقه الله وزاده علمًا وفضلًا,public,3,3,1,3,3
11375,"@ksumedicalcity @sleep_bahammam مبارك دكتور، زادكم الله توفيقا",public,3,3,1,3,3
11376,@ksumedicalcity لا غرابة مدينة طبية تولّد الإبداع بـ كوادرها الإدارية والطبية والتدريبية تعودنا منهم للأفق دوماً الارتقاء  تهانينا للمدينة الطبية بكل طواقهما هذا الإنجاز  بكم نفخر ونفاخر بروف فوزي فأنت علم من اعلام الطب في وطننا الغالي  @fawzi_aljassir,public,3,3,1,1,3
11377,"@ksumedicalcity @ghathami بروف فوزي الجاسر @fawzi_aljassir مبروك لك هذا الانجاز ، ولفريقك الطبي المرافق . نحن ولله الحمد سباقون في القطاع الطبي بفضل المتميزين امثالك .",public,3,3,1,3,3
11378,@ksumedicalcity بمثل هولاء الاطباء نفخر ونفاخر بهم حفظهم الله وحفظ الله بلادنا من كل شر.🌹🌹,public,3,3,1,3,3
11379,@ksumedicalcity وتتوالى نجاحات @ksumedicalcity الجميلة👍 - فخورة بما قام به الزملاء بقيادة أ. د. فوزي الجاسر @fawzi_aljassir وأ. د. طارق الزهراني وآمل أن يوفقهما الله وينفع بجهودهما ويوفق فريق العمل والجميع في المدينة الطبية لكل ما من شأنه تقديم عمل متقن لتخفيف معاناة المرضى.,public,3,3,1,1,3
11380,@ksumedicalcity فخورين بمثل هذه الكفاءات .. وفقك الله يابروف @sleep_bahammam,public,3,3,1,3,3
11381,"@ksumedicalcity ماشاء الله ،، بارك الله في جهودكم بروف @fawzi_aljassir وبروف/ طارق الزهراني ،، نفع الله بكم البلاد والعباد ومن تقدم لتقدم 🌹",public,3,3,1,3,3
11382,"@ksumedicalcity ماشاءالله الدكتور فوزي  غني عن التعريف ، انجازاته سابقته . الله يحفظه ويبارك فيه  🍀",public,3,3,1,3,3
11383,@ksumedicalcity ماشاء الله .. انجاز مميز  بقيادة أ . د فوزي الجاسر,public,3,3,1,3,3
11384,@ksumedicalcity ما شاء الله يا بروف الله يوفقكم جميعاً,public,3,3,1,3,3
11385,@ksumedicalcity ما شاء الله.. مبارك لمرضانا وللفريق الجراحي وللمدينة الطبية 👏,public,3,3,1,3,3
11386,@ksumedicalcity ماشاءالله ماهي غريبه ع البروف فوزي والى الامام ان شاءالله,public,3,3,1,3,3
11387,@ksumedicalcity ماشاء الله تبارك الله على البرفسور فوزي الجاسر وزملائه وهذا الإبداع العلمي الله يحفظهم ويوفقهم الى الامام يا ابناء الوطن العظيم,public,3,3,1,3,3
11388,"@ksumedicalcity @fawzi_aljassir ماشاء الله تبارك الله ، سباق في كل جديد  ومميز ، الله يوفقك و الى المزيد من التقدم..",public,3,3,1,3,3
11389,@ksumedicalcity الدكتور فوزي قيمة خلقية رفيعة وقامة علمية وعملية باسقةفهو في الخُلُق نسيجُ وحدِه وفي العلم صانع مجده.,public,3,3,1,3,3
11390,@ksumedicalcity ماشاء الله تبارك الله البروف فوزي دائما وابدا مميز خلقا وعلما @fawzi_aljassir,public,3,3,1,3,3
11391,"@ksumedicalcity @fawzi_aljassir بطل هذا البروڤسور ، خلق ، سماحة نفس، تواضع، علم ، عطاء وتميز.",public,3,3,1,3,3
11392,@ksumedicalcity هذا ليس بغريب على جامعة الملك سعود وبوجود كوادر وطنية مشرفة مثل د.فوزي الجاسر ود.طارق الزهراني ومجموعة رائعة 👍🌹,public,3,3,1,3,3
11393,@ksumedicalcity @fawzi_aljassir علم و خبرة و اخلاق و ابداع تفع الله بعلمك و عملك و دائما متميز ❤️,public,3,3,1,3,3
11394,"@ksumedicalcity Prof فوزي علم من أعلام الطب الجراحي، يواكب التطورات الحديثة التي تشهدها مملكتنا الغالية..",public,3,3,1,3,3
11395,@ksumedicalcity ماشاء الله  جهودكم مباركة بروف فوزي  وتميز غير مستغرب,public,3,3,1,3,3
11396,@ksumedicalcity ابداع و تميز وليس بغريب على البروف فوزي نفع الله بك و بعلمك,public,3,3,1,3,3
11397,@ksumedicalcity مبدع دائماً د فوزي الجاسر @fawzi_aljassir,public,3,3,1,3,3
11398,@ksumedicalcity @_KSU جميل جدااا  موفقين 🌹❤️❤️,public,3,3,3,3,3
11399,@ksumedicalcity @LifeClub_KSU   💪🏾 فخورين فيكم جدا 💐,public,3,3,3,3,3
11400,@ksumedicalcity من أعماق قلبي ومن شدّة فرحتي بنجاحه أقدّم له أجمل عبارات التهنئة فألف مبروك من صميم قلبي وبكل مشاعري يستاهل الدكتور عبدالعزيز افضل ما رأت عيني دكتور ذو خلق وتعاون وتواضع وكان لي شرف انه دكتوري والمسؤول عن حالتي صحيه اسأل الله له التوفيق في مسيرته وفي حياته العلميه والعمليه,public,3,3,1,3,3
11401,@ksumedicalcity فخرنا يبو عمر وخير من يمثلنا و يشرفنا في المحافل ومنها للاعلى يارب,public,3,3,3,3,3
11402,"@ksumedicalcity @Ab_Alwan  ما شاءالله يستاهل كل الشكر والتقدير ,, تواضع وتسامح وطيبة وتعاون ومبادر ويا ليت كل الدكاترة مثله ,, تحياتي للدكتور القدوة عبدالعزيز وهنيئاً لنا به.",public,3,3,1,3,3
